lookback,z_short_rc,z_long_rc,z_short_ss,z_long_ss,pnl
19,0.22,0.12000000000000001,0.02,0.12000000000000001,2233022.34
19,0.22,0.12000000000000001,0.02,0.22,2232455.18
19,0.22,0.12000000000000001,0.12000000000000001,0.02,2233507.96
19,0.22,0.12000000000000001,0.12000000000000001,0.12000000000000001,2233022.34
19,0.22,0.12000000000000001,0.12000000000000001,0.22,2232455.18
19,0.22,0.12000000000000001,0.22,0.02,2231866.50
19,0.22,0.12000000000000001,0.22,0.12000000000000001,2231191.75
19,0.22,0.12000000000000001,0.22,0.22,2230624.59
19,0.22,0.22,0.02,0.02,2233507.96
19,0.22,0.22,0.02,0.12000000000000001,2233675.66
19,0.22,0.22,0.02,0.22,2233108.50
19,0.22,0.22,0.12000000000000001,0.02,2233507.96
19,0.22,0.22,0.12000000000000001,0.12000000000000001,2233675.66
19,0.22,0.22,0.12000000000000001,0.22,2233108.50
19,0.22,0.22,0.22,0.02,2231866.50
19,0.22,0.22,0.22,0.12000000000000001,2231845.07
19,0.22,0.22,0.22,0.22,2231277.91
20,0.02,0.02,0.02,0.02,2230059.59
20,0.02,0.02,0.02,0.12000000000000001,2230059.59
20,0.02,0.02,0.02,0.22,2230059.59
20,0.02,0.02,0.12000000000000001,0.02,2230059.59
20,0.02,0.02,0.12000000000000001,0.12000000000000001,2230059.59
20,0.02,0.02,0.12000000000000001,0.22,2230059.59
20,0.02,0.02,0.22,0.02,2230059.59
20,0.02,0.02,0.22,0.12000000000000001,2230059.59
20,0.02,0.02,0.22,0.22,2230059.59
20,0.02,0.12000000000000001,0.02,0.02,2230059.59
20,0.02,0.12000000000000001,0.02,0.12000000000000001,2230059.59
20,0.02,0.12000000000000001,0.02,0.22,2230059.59
20,0.02,0.12000000000000001,0.12000000000000001,0.02,2230059.59
20,0.02,0.12000000000000001,0.12000000000000001,0.12000000000000001,2230059.59
20,0.02,0.12000000000000001,0.12000000000000001,0.22,2230059.59
20,0.02,0.12000000000000001,0.22,0.02,2230059.59
20,0.02,0.12000000000000001,0.22,0.12000000000000001,2230059.59
20,0.02,0.12000000000000001,0.22,0.22,2230059.59
20,0.02,0.22,0.02,0.02,2230059.59
20,0.02,0.22,0.02,0.12000000000000001,2230712.91
20,0.02,0.22,0.02,0.22,2230712.91
20,0.02,0.22,0.12000000000000001,0.02,2230059.59
20,0.02,0.22,0.12000000000000001,0.12000000000000001,2230712.91
20,0.02,0.22,0.12000000000000001,0.22,2230712.91
20,0.02,0.22,0.22,0.02,2230059.59
20,0.02,0.22,0.22,0.12000000000000001,2230712.91
20,0.02,0.22,0.22,0.22,2230712.91
20,0.12000000000000001,0.02,0.02,0.02,2230059.59
20,0.12000000000000001,0.02,0.02,0.12000000000000001,2230059.59
20,0.12000000000000001,0.02,0.02,0.22,2230059.59
20,0.12000000000000001,0.02,0.12000000000000001,0.02,2230221.47
20,0.12000000000000001,0.02,0.12000000000000001,0.12000000000000001,2230221.47
20,0.12000000000000001,0.02,0.12000000000000001,0.22,2230221.47
20,0.12000000000000001,0.02,0.22,0.02,2230221.47
20,0.12000000000000001,0.02,0.22,0.12000000000000001,2230221.47
20,0.12000000000000001,0.02,0.22,0.22,2230221.47
20,0.12000000000000001,0.12000000000000001,0.02,0.02,2230059.59
20,0.12000000000000001,0.12000000000000001,0.02,0.12000000000000001,2230059.59
20,0.12000000000000001,0.12000000000000001,0.02,0.22,2230059.59
20,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.02,2230221.47
20,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.12000000000000001,2230221.47
20,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.22,2230221.47
20,0.12000000000000001,0.12000000000000001,0.22,0.02,2230221.47
20,0.12000000000000001,0.12000000000000001,0.22,0.12000000000000001,2230221.47
20,0.12000000000000001,0.12000000000000001,0.22,0.22,2230221.47
20,0.12000000000000001,0.22,0.02,0.02,2230059.59
20,0.12000000000000001,0.22,0.02,0.12000000000000001,2230712.91
20,0.12000000000000001,0.22,0.02,0.22,2230712.91
20,0.12000000000000001,0.22,0.12000000000000001,0.02,2230221.47
20,0.12000000000000001,0.22,0.12000000000000001,0.12000000000000001,2230874.79
20,0.12000000000000001,0.22,0.12000000000000001,0.22,2230874.79
20,0.12000000000000001,0.22,0.22,0.02,2230221.47
20,0.12000000000000001,0.22,0.22,0.12000000000000001,2230874.79
20,0.12000000000000001,0.22,0.22,0.22,2230874.79
20,0.22,0.02,0.02,0.02,2233212.85
20,0.22,0.02,0.02,0.12000000000000001,2230847.99
20,0.22,0.02,0.02,0.22,2230847.99
20,0.22,0.02,0.12000000000000001,0.02,2233374.73
20,0.22,0.02,0.12000000000000001,0.12000000000000001,2231009.87
20,0.22,0.02,0.12000000000000001,0.22,2231009.87
20,0.22,0.02,0.22,0.02,2230755.58
20,0.22,0.02,0.22,0.12000000000000001,2228390.72
20,0.22,0.02,0.22,0.22,2228390.72
20,0.22,0.12000000000000001,0.02,0.02,2233212.85
20,0.22,0.12000000000000001,0.02,0.12000000000000001,2230847.99
20,0.22,0.12000000000000001,0.02,0.22,2230847.99
20,0.22,0.12000000000000001,0.12000000000000001,0.02,2233374.73
20,0.22,0.12000000000000001,0.12000000000000001,0.12000000000000001,2231009.87
20,0.22,0.12000000000000001,0.12000000000000001,0.22,2231009.87
20,0.22,0.12000000000000001,0.22,0.02,2230755.58
20,0.22,0.12000000000000001,0.22,0.12000000000000001,2228390.72
20,0.22,0.12000000000000001,0.22,0.22,2228390.72
20,0.22,0.22,0.02,0.02,2233212.85
20,0.22,0.22,0.02,0.12000000000000001,2231501.31
20,0.22,0.22,0.02,0.22,2231501.31
20,0.22,0.22,0.12000000000000001,0.02,2233374.73
20,0.22,0.22,0.12000000000000001,0.12000000000000001,2231663.19
20,0.22,0.22,0.12000000000000001,0.22,2231663.19
20,0.22,0.22,0.22,0.02,2230755.58
20,0.22,0.22,0.22,0.12000000000000001,2229044.04
20,0.22,0.22,0.22,0.22,2229044.04
